timestamp,number_of_tests,sha256_average_ms,sha256_digest_bytes,ml_dsa_keygen_average_ms,ml_dsa_signing_average_ms,ml_dsa_verification_average_ms,ml_dsa_public_key_bytes,ml_dsa_secret_key_bytes,ml_dsa_signature_bytes,sha256_detected_change,ml_dsa_detected_change
2026-08-03T22:13:26,30,0.002038717,32,16.33068669276933,87.52356336917728,19.34891001631816,1312,2560,2420,TRUE,TRUE
2026-08-03T22:27:46,30,0.002616391,32,15.494356692458192,99.38501000870019,18.85848670111348,1312,2560,2420,TRUE,TRUE
2026-08-03T22:27:55,30,0.001956081,32,17.770786692077916,114.61728666909039,20.270879985764623,1312,2560,2420,TRUE,TRUE
2026-08-03T22:28:02,30,0.002065801,32,17.32568667891125,97.68410335139681,20.35394000510375,1312,2560,2420,TRUE,TRUE
2026-08-03T22:28:10,30,0.001657358,32,15.942479972727597,102.93577333601813,19.71216667443514,1312,2560,2420,TRUE,TRUE
